Company_Name,City,Country,Location
Coexist Gaming,New York City,United States,New York City
Cold Brew Entertainment,Marlton,United States,New York City
Computer Lunch Games,Brooklyn,United States,New York City
Cool Math Games,New York City,United States,New York City
Courtside Ventures,New York City,United States,New York City
Curiomatic,New York City,United States,New York City
Dan & Gary Games,Rochester,United States,New York City
Darkwind Media,Rochester,United States,New York City
Deadpixel.co,New York City,United States,New York City
Digital Continue,New York City,United States,New York City
Digital Tribe Games,New York City,United States,New York City
DrivenArts,New York City,United States,New York City
Electric Funstuff,New York City,United States,New York City
Eludica,New York City,United States,New York City
EndlessFluff,New York City,United States,New York City
Eva AI,New York City,United States,New York City
Everybody House Games,New York City,United States,New York City
Everyrealm,New York City,United States,New York City
Experiment 7,New York City,United States,New York City
Fabraz,New York City,United States,New York City
Feral Cat Den,New York City,United States,New York City
Fermenter Games,New York City,United States,New York City
First Star Software,Chappaqua,United States,New York City
Fishing Planet,New York City,United States,New York City
Forklift Studios,Brooklyn,United States,New York City
FreshPlanet,New York City,United States,New York City
Friends with Holograms,Brooklyn,United States,New York City
FuturePerfect Creative Studios,Brooklyn,United States,New York City
GalaxyTrail,Waterloo,United States,New York City
Game Revenant,Hoboken,United States,New York City
Games For Change (G4C),New York City,United States,New York City
Golden Ruby Games,New York City,United States,New York City
Good Story Guild,New York City,United States,New York City
Goodnight Games,New York City,United States,New York City
Greenbullet,New York City,United States,New York City
Grundislav Games,Brooklyn,United States,New York City
GUMBO,New York City,United States,New York City
Half Mermaid,Brooklyn,United States,New York City
Harlem Line Hustle Studios,New York City,United States,New York City
Herotainment,New York City,United States,New York City
Hidden Door,Brooklyn,United States,New York City
High 5 Games,Mahwah,United States,New York City
Holy Wow,Brooklyn,United States,New York City
I-Novae Studios,New York City,United States,New York City
I-play,New York City,United States,New York City
igda New Jersey Chapter,Eatontown,United States,New York City
igda New York City Chapter,New York City,United States,New York City
Imaginary Monsters,Rochester,United States,New York City
Impact Reality XR,New York City,United States,New York City
Impeller Studios,New York City,United States,New York City
Infinite Reality,New York City,United States,New York City
Iplay,New York City,United States,New York City
Jenny Jiao Hsia,New York City,United States,New York City
Julian Glander,Brooklyn,United States,New York City
Kalypso Media USA,Ridgewood,United States,New York City
Karina Popp,New York City,United States,New York City
Keexframe Interactive,New York City,United States,New York City
Killer Snails,Brooklyn,United States,New York City
Konami Cross Media,New York City,United States,New York City
Labrodex Studios,Jericho,United States,New York City
LimboLane,New York City,United States,New York City
Linebreak Studio,New York City,United States,New York City
Lookout Drive Games,New York City,United States,New York City
Made Up Games,Brooklyn,United States,New York City
Burgee Media,Albany,United States,Albany
Carbyne Games,Albany,United States,Albany
Crescent Moon Games,Scotia,United States,Albany
Crowbar Collective,Syracuse,United States,Albany
Fancy Games,Albany,United States,Albany
Frame Interactive,Burlington,United States,Albany
Gaingels,Burlington,United States,Albany
Gametheory,Burlington,United States,Albany
HDmedical,Rutland,United States,Albany
igda Albany Chapter,Albany,United States,Albany
Lake Effect Applications,Syracuse,United States,Albany
Little Red Dog Games,Potsdam,United States,Albany
Merk Games,Syracuse,United States,Albany
Omiya Games,Troy,United States,Albany
Polyhedron Productions,Clinton,United States,Albany
Rocket Science Group,Schenectady,United States,Albany
RUST LTD,Syracuse,United States,Albany
Sundae Month,Burlington,United States,Albany
Tech Valley Game Space,Troy,United States,Albany
Terminal Velocity (Rocket Science Group),Troy,United States,Albany
Velan Studios,Troy,United States,Albany
Weathered Sweater,Winooski,United States,Albany
Wolfjaw Studios,Troy,United States,Albany
2 Wedges,Woodbridge,United States,Washington DC
AARP Innovation Labs,Washington DC,United States,Washington DC
Accessible Games Initiative,Washington DC,United States,Washington DC
Balti Virtual,Baltimore,United States,Washington DC
Batterystaple Games,Bethesda,United States,Washington DC
Bethesda Game Studios Rockville (ZeniMax Media),Rockville,United States,Washington DC
Bethesda Softworks (ZeniMax Media),Rockville,United States,Washington DC
Big Huge Games,Timonium,United States,Washington DC
Bit Kid,Baltimore,United States,Washington DC
Bit Reactor,Hunt Valley,United States,Washington DC
Blue Meridian,Richmond,United States,Washington DC
BreakAway Games,Hunt Valley,United States,Washington DC
Brightline Interactive,Alexandria,United States,Washington DC
Bully Entertainment,Baltimore,United States,Washington DC
D-Cell Games,Fairfax,United States,Washington DC
Dark Nyx,Rockville,United States,Washington DC
Denestar Studios,Alexandria,United States,Washington DC
Dig-It! Games,Bethesda,United States,Washington DC
Digital Scorpion,Millersville,United States,Washington DC
Dodge Roll Games,Washington DC,United States,Washington DC
Entertainment Software Association (ESA),Washington DC,United States,Washington DC
Epitasis Games,Annapolis,United States,Washington DC
Exis,Towson,United States,Washington DC
Far Owl Studios,Stafford,United States,Washington DC
Firaxis Games (2K),Hunt Valley,United States,Washington DC
Floreo,Washington DC,United States,Washington DC
GRID,Washington DC,United States,Washington DC
Guilty Games,Alexandria,United States,Washington DC
igda Baltimore Chapter,Baltimore,United States,Washington DC
igda DC,Washington DC,United States,Washington DC
Intergalactic Education,Washington DC,United States,Washington DC
International Virtual Reality Healthcare Association (IVRHA),Washington DC,United States,Washington DC
Junub Games,Washington DC,United States,Washington DC
Just Purkey Games,Rockville,United States,Washington DC
Legends of Learning,Baltimore,United States,Washington DC
Lighthouse XR,Richmond,United States,Washington DC
Little Arms Studios,Manassas,United States,Washington DC
Look On Media,Baltimore,United States,Washington DC
Loric Games,Arlington,United States,Washington DC
Mindgrub Games,Baltimore,United States,Washington DC
Mohawk Games,Baltimore,United States,Washington DC
National Geographic Games,Washington DC,United States,Washington DC
NEARstudios,Potomac,United States,Washington DC
Oxide Games,Timonium,United States,Washington DC
Persistent Technology,Alexandria,United States,Washington DC
Planet3,Washington DC,United States,Washington DC
PsytechVR,Frederick,United States,Washington DC
Pure Bang Games,Baltimore,United States,Washington DC
ReframeXR,Bethesda,United States,Washington DC
Rockwell Studios,Herndon,United States,Washington DC
Sackbird Studios,Baltimore,United States,Washington DC
Salt & Pixel Games,Fredericksburg,United States,Washington DC
Sextant Studios,Arlington,United States,Washington DC
Something Wicked Games,Washington DC,United States,Washington DC
Sparkypants Studios,Baltimore,United States,Washington DC
Synset Games,Baltimore,United States,Washington DC
Two Robots Studios,Richmond,United States,Washington DC
Unchained Entertainment,Fairfax,United States,Washington DC
Wayside Press,Washington DC,United States,Washington DC
Yarnhub,Alexandria,United States,Washington DC
ZeniMax Media,Rockville,United States,Washington DC
Zojoi,Charlottesville,United States,Washington DC
All Parts Connected,Labanoras,Lithuania,Vilnius
Button Mash,Vilnius,Lithuania,Vilnius
Explosive Squat Games,Vilnius,Lithuania,Vilnius
Flazm,Vilnius,Lithuania,Vilnius
Glera Games,Vilnius,Lithuania,Vilnius
Jollybits Games,Vilnius,Lithuania,Vilnius
Lazy Bear Games,Vilnius,Lithuania,Vilnius
Lazy Flock,Vilnius,Lithuania,Vilnius
Melior Games,Vilnius,Lithuania,Vilnius
Nieko,Vilnius,Lithuania,Vilnius
No Brakes Games,Vilnius,Lithuania,Vilnius
On5,Vilnius,Lithuania,Vilnius
Pixel Punch,Vilnius,Lithuania,Vilnius
SneakyBox,Kaunas,Lithuania,Vilnius
Tag of Joy,Vilnius,Lithuania,Vilnius
Tiny Magicians,Pasilaiciai,Lithuania,Vilnius
tutoTOONs,Vilnius,Lithuania,Vilnius
Wargaming Vilnius,Vilnius,Lithuania,Vilnius
Ace Viral,Sunderland,England,The North
Acid Nerve,Manchester,England,The North
Archangel Softworks,Preston,England,The North
ASBO Interactive,Gateshead,England,The North
Behaviour UK - North,Middlesbrough,England,The North
Boomerang Games,Manchester,England,The North
Boss Baddie,Saddleworth,England,The North
Bumbleborn,Middlesbrough,England,The North
Bunnyhug Games,Gateshead,England,The North
Cardboard Sword,Middlesbrough,England,The North
Casual Arts,Newcastle,England,The North
Clever Beans,Manchester,England,The North
Coatsink,Sunderland,England,The North
Cosmonaut Studios,Liverpool,England,The North
Cyberdreams,Liverpool,England,The North
Dan Smith Studios,Manchester,England,The North
Deer Flip Games,York,England,The North
Desk Dragons,Manchester,England,The North
Digital Cybercherries,Preston,England,The North
DinoBoss,Manchester,England,The North
Dream on a Stick,Manchester,England,The North
Fallen Leaf,Liverpool,England,The North
Firesprite (Playstation Studios),Liverpool,England,The North
Forthstar Games,Manchester,England,The North
Gelato Games,Manchester,England,The North
Hugecalf Games,Manchester,England,The North
Hugecalf Studios,Manchester,England,The North
Inklingwood Studios,Spennymoor,England,The North
Invincibles Studio,Preston,England,The North
Last Arrow Games (Pneuma Games Group),Gateshead,England,The North
Lucid Games,Liverpool,England,The North
Lunar Software,Preston,England,The North
Machinefun,Manchester,England,The North
Manchester Ludo Game Labs,Manchester,England,The North
Mechabit,Liverpool,England,The North
Merge Games,Manchester,England,The North
Midnight Vikings Games,York,England,The North
Milky Tea Studios (Aonic),Liverpool,England,The North
Nequinox Studios,Hyde,England,The North
No More Robots,Manchester,England,The North
No More Robots Games,Manchester,England,The North
North Star Video Games,Liverpool,England,The North
Nosebleed Interactive,Newcastle,England,The North
Observer Interactive,Middlesbrough,England,The North
Odd Bug Studio,Manchester,England,The North
Parallel Circles,Manchester,England,The North
People Can Fly,Newcastle,England,The North
Phigames,Manchester,England,The North
Playrise Digital,Liverpool,England,The North
Pocket Money Games,Gateshead,England,The North
Radical Forge,Middlesbrough,England,The North
Ripstone,Liverpool,England,The North
Ripstone Games,Liverpool,England,The North
Scallywag Arcade,Liverpool,England,The North
Silent Games,Newcastle-Upon-Tyne,England,The North
Skyhook Games,Liverpool,England,The North
Slug Disco Studios,Liverpool,England,The North
Smashing Ideas,Newcastle,England,The North
Space Lizard Studio,Liverpool,England,The North
Spiral House,Liverpool,England,The North
Starship,Liverpool,England,The North
Team17,Manchester,England,The North
Tencent UK,Liverpool,England,The North
Tri-Heart Interactive,Manchester,England,The North
Ubisoft Reflections,Newcastle,England,The North
Urban Logic Games,Manchester,England,The North
VoxelStorm,Manchester,England,The North
vTime,Liverpool,England,The North
White Paper Games,Preston,England,The North
Wolf and Wood,Gateshead,England,The North
Wushu Studios,Liverpool,England,The North
Xtended Realities,Manchester,England,The North
A Llama in a Pajama,Ghent,Belgium,Brussels
Abonneer,Zedelgem,Belgium,Brussels
Abrakam Entertainment,Angleur,Belgium,Brussels
AlterEyes,Hasselt,Belgium,Brussels
Appeal Studios (THQ Nordic),Charleroi,Belgium,Brussels
Belgian Games,Brussels,Belgium,Brussels
BiteMe Games,Koksijde,Belgium,Brussels
Briganti,Schoten,Belgium,Brussels
Business Goose,Hasselt,Belgium,Brussels
Caspar Croes,Aalter,Belgium,Brussels
CatLab Interactive,Ghent,Belgium,Brussels
CrazyGames,Leuven,Belgium,Brussels
Cronos Interactive,Kortrijk,Belgium,Brussels
Cybernetic Walrus,Antwerp,Belgium,Brussels
Cyborn,Antwerp,Belgium,Brussels
DAE Studios,Kortrijk,Belgium,Brussels
Daisy Games,Ghent,Belgium,Brussels
Ervya Studios,Brussels,Belgium,Brussels
EUROSIS - ETI,Ghent-Zwijnaarde,Belgium,Brussels
Evil Pug Games,Walcourt,Belgium,Brussels
EXiin,Brussels,Belgium,Brussels
Fancy Cat Interactive,Ghent,Belgium,Brussels
Fishing Cactus,Mons,Belgium,Brussels
Flanders Game Hub,Kortrijk,Belgium,Brussels
Flemish Games Association (FLEGA),Brussels,Belgium,Brussels
Flipit Games,Mons,Belgium,Brussels
Funtomata,Chaineux,Belgium,Brussels
Glowfish Interactive,Kortrijk,Belgium,Brussels
Godspear Games,Kortrijk,Belgium,Brussels
Gradient Games,Genk,Belgium,Brussels
Happy Volcano,Leuven,Belgium,Brussels
Hyperion Entertainment,Brussels,Belgium,Brussels
I-Illusions,Brussels,Belgium,Brussels
likeCharlie,Ghent,Belgium,Brussels
LuGus Studios,Hasselt,Belgium,Brussels
Mantis Games,Ghent,Belgium,Brussels
Maratus,Charleroi,Belgium,Brussels
MoonMonster Studios,Kortrijk,Belgium,Brussels
N-zone,Angleur,Belgium,Brussels
Neopica (NACON),Ghent,Belgium,Brussels
Oisoi Studios,Ghent,Belgium,Brussels
On a Roll Studio,Leuven,Belgium,Brussels
Oro Interactive,Aalst,Belgium,Brussels
Pajama Llama Games,Ghent,Belgium,Brussels
Poppins & Wayne,Antwerp,Belgium,Brussels
Poti Poti Studio,Brussels,Belgium,Brussels
Rablo Games,Pepinster,Belgium,Brussels
Ram Ram Games,Brussels,Belgium,Brussels
Rebelle Productions,Gembloux,Belgium,Brussels
Rocket Vulture,Leuven,Belgium,Brussels
Rogueside,Geel,Belgium,Brussels
Salty Lemon Entertainment,Kortrijk,Belgium,Brussels
Sandbag Games,Ghent,Belgium,Brussels
Say It Labs,Leuven,Belgium,Brussels
Sixtyfour,Hasselt,Belgium,Brussels
Slappy Inc,Kortrijk,Belgium,Brussels
Studio Tolima,Brussels,Belgium,Brussels
Studio Waterzooi,Brussels,Belgium,Brussels
Tale of Tales,Ghent,Belgium,Brussels
Terragame Center,Namur,Belgium,Brussels
The Artistocrats,Maasmechelen,Belgium,Brussels
Tovenaar Games,Ghent,Belgium,Brussels
Triangle Factory,Ghent,Belgium,Brussels
Vetasoft,Mons,Belgium,Brussels
Vigo Creative,Wepion,Belgium,Brussels
Wallonia Games Association (WALGA),Namur,Belgium,Brussels
Warcave,Geel,Belgium,Brussels
Wee Taps,Hasselt,Belgium,Brussels
West Flanders,Brussels,Belgium,Brussels
withVR,Merelbeke,Belgium,Brussels
2Awesome Studio,Leiden,Netherlands,Amsterdam
4Growth,Haarlem,Netherlands,Amsterdam
4Players-Studio,Coevorden,Netherlands,Amsterdam
8D Games,Leeuwarden,Netherlands,Amsterdam
Abbey Games,Utrecht,Netherlands,Amsterdam
Abstraction Games,Valkenswaard,Netherlands,Amsterdam
Adriaan de Jongh,Amsterdam,Netherlands,Amsterdam
Anti-Wisdom Studios,Tilburg,Netherlands,Amsterdam
Appelmoes,Rotterdam,Netherlands,Amsterdam
Artificial Core,Amsterdam,Netherlands,Amsterdam
Azerion,Amsterdam,Netherlands,Amsterdam
Bearbit,Voorhout,Netherlands,Amsterdam
Behaviour Rotterdam,Rotterdam,Netherlands,Amsterdam
Big Bang Studio,Groningen,Netherlands,Amsterdam
Black Cube Games,Amsterdam,Netherlands,Amsterdam
BlackMill Games,Alkmaar,Netherlands,Amsterdam
Blast Mode Games,Den Haag,Netherlands,Amsterdam
Blender Studio,Amsterdam,Netherlands,Amsterdam
Blewscreen,Tilburg,Netherlands,Amsterdam
BLUE BOX Game Studios,Leiden,Netherlands,Amsterdam
Bohemia Interactive,Amsterdam,Netherlands,Amsterdam
Bonte Avond,Utrecht,Netherlands,Amsterdam
BoterJan,Groningen,Netherlands,Amsterdam
Broken Bag Games,Leeuwarden,Netherlands,Amsterdam
Buckethead Entertainment,Haren,Netherlands,Amsterdam
Butterfly Works,Amsterdam,Netherlands,Amsterdam
By Bleep,Groningen,Netherlands,Amsterdam
Caboodle Games,Amsterdam,Netherlands,Amsterdam
Celine and the Silly Stars,Utrecht,Netherlands,Amsterdam
Chimpworks,Eindhoven,Netherlands,Amsterdam
Chronix Pulse,Amsterdam,Netherlands,Amsterdam
CleVR,Delft,Netherlands,Amsterdam
Codename Red,Etten-Leur,Netherlands,Amsterdam
Convoy Games,Leeuwarden,Netherlands,Amsterdam
CoolGames,Amsterdam,Netherlands,Amsterdam
Copper Coin,Amsterdam,Netherlands,Amsterdam
Crimson Owl Studios,Utrecht,Netherlands,Amsterdam
Critical Bit,Leeuwarden,Netherlands,Amsterdam
Daum Games Europe,Amsterdam,Netherlands,Amsterdam
Degoma Games,Amsterdam,Netherlands,Amsterdam
Denda Games,Hengelo,Netherlands,Amsterdam
Digital Dreams,Utrecht,Netherlands,Amsterdam
Dolphin Swim Club,Leeuwarden,Netherlands,Amsterdam
Dragonspirit Games,Nieuwaal,Netherlands,Amsterdam
Duckland Games,Breda,Netherlands,Amsterdam
Dutch Game Studio,Woerden,Netherlands,Amsterdam
Dutch Games Association,Utrecht,Netherlands,Amsterdam
Enchanted Works,Amstelveen,Netherlands,Amsterdam
Engine Software,Doetinchem,Netherlands,Amsterdam
Ewoud van der Werf,Leeuwarden,Netherlands,Amsterdam
Extra Nice,Leeuwarden,Netherlands,Amsterdam
Fablegate,Eindhoven,Netherlands,Amsterdam
Fantazm,s-Hertogenbosch,Netherlands,Amsterdam
FBG,Amsterdam,Netherlands,Amsterdam
Feel Free Games,Sassenheim,Netherlands,Amsterdam
FGL Games,Lith,Netherlands,Amsterdam
Firi Games,Den Haag,Netherlands,Amsterdam
Fresh Game Studio,Utrecht,Netherlands,Amsterdam
Frog Vibes,Utrecht,Netherlands,Amsterdam
FrogVibes,Wageningen,Netherlands,Amsterdam
GainPlay Studio,Utrecht,Netherlands,Amsterdam
Galaxy Grove,Utrecht,Netherlands,Amsterdam
Game Tailors,Delft,Netherlands,Amsterdam
Game7,Amsterdam,Netherlands,Amsterdam
Gamebasics (Miniclip),Zoetermeer,Netherlands,Amsterdam
GAMEDIA,Alkmaar,Netherlands,Amsterdam
GameHouse - Eindhoven,Eindhoven,Netherlands,Amsterdam
GamePie,Eindhoven,Netherlands,Amsterdam
GamePoint,Den Haag,Netherlands,Amsterdam
GameSqule,Badhoevedorp,Netherlands,Amsterdam
Gamious,Amsterdam,Netherlands,Amsterdam
Goal043,Maastricht,Netherlands,Amsterdam
Good Shephard Entertainment,Amsterdam,Netherlands,Amsterdam
Good Shepherd Entertainment,Den Haag,Netherlands,Amsterdam
Grendel Games,Leeuwarden,Netherlands,Amsterdam
Grimmwyrd Studios,Amsterdam,Netherlands,Amsterdam
Guerilla Games (Sony),Amsterdam,Netherlands,Amsterdam
Hackshield,Amsterdam,Netherlands,Amsterdam
haute technique,Utrecht,Netherlands,Amsterdam
HomeBearStudio,Breda,Netherlands,Amsterdam
Hubbub,Utrecht,Netherlands,Amsterdam
Hulan,Waalre,Netherlands,Amsterdam
Hulan Studio,Eindhoven,Netherlands,Amsterdam
Human Approved Productions,Groningen,Netherlands,Amsterdam
Iceberg Interactive,Haarlem,Netherlands,Amsterdam
Ijsfontein,Amsterdam,Netherlands,Amsterdam
Improvive,Amersfoort,Netherlands,Amsterdam
Indietopia,Groningen,Netherlands,Amsterdam
Interactive Games Entertainment,Emmen,Netherlands,Amsterdam
Jacobs Development,Den Haag,Netherlands,Amsterdam
Jagaco,Zoetermeer,Netherlands,Amsterdam
Jampics,Breda,Netherlands,Amsterdam
Jaywalkers Interactive,Rotterdam,Netherlands,Amsterdam
JoTo Games,Breda,Netherlands,Amsterdam
Kakao Games Europe,Amstelveen,Netherlands,Amsterdam
314 Arts,Coesfeld,Germany,Frankfurt
3d-io,Wiesbaden,Germany,Frankfurt
42 Bits Entertainment,Juchen,Germany,Frankfurt
